month,date,,retweets,favorites,geo,mentions,hashtags,id,permalink,text
July_2019,16/07/2019 08:49,,91,183,,,,1.15E+18,https://twitter.com/olgaNYC1211/status/1151005878713237507,There were reports that Khashoggi was involved w Russian mafia/Mogilevich. Same Mogilevich whose operatives/associates ended up being in Trumps circle. Mogilevich was also partners with Ghislaine Maxwells (Epstein’s girlfriend and part of the ring) dad who worked w Mossad and KGB
July_2019,16/07/2019 08:41,,103,195,,,,1.15E+18,https://twitter.com/olgaNYC1211/status/1151003969709334529,Manafort and his protege Matthew Freedman (worked secretly w Bolton recently) during those years were involved with Ferdinand Marcos while Khashoggi was dealing with his wife Imelda. Meanwhile Khashoggi sold his yacht to trump
July_2019,16/07/2019 08:37,,606,1041,,,,1.15E+18,https://twitter.com/olgaNYC1211/status/1151002831996051456,Same people keep coming up. Epstein was dealing with Adnan Khashoggi during the 80’s. That’s the same time Manafort and Trump were in Khashoggi’s circle https://twitter.com/VickyPJWard/status/1150975500002766848 …
July_2019,16/07/2019 06:49,,393,1126,,,,1.15E+18,https://twitter.com/VickyPJWard/status/1150975786805075968,"Khashoggi, now deceased, was very powerful in Saudi Arabia and may well have been in a position to have helped Epstein procure documentation in that country… There is more on that yet to come."
July_2019,16/07/2019 06:49,,462,900,,,,1.15E+18,https://twitter.com/VickyPJWard/status/1150975653350707200,Adnan Khashoggi (uncle of Jamal) was a Saudi arms dealer who was involved with both Iran-contra and Ferdinand and Imelda Marcos. See his obit for some background: https://www.nytimes.com/2017/06/06/world/middleeast/adnan-khashoggi-dead-saudi-arms-trader.html …
July_2019,16/07/2019 06:48,,617,1168,,,,1.15E+18,https://twitter.com/VickyPJWard/status/1150975500002766848,"I can tell you that, according to one of my sources, one of the rich people for whom Jeffrey Epstein chased down money was Adnan Khashoggi, a powerful Saudi businessman."
July_2019,16/07/2019 05:17,,24,329,,,,1.15E+18,https://twitter.com/mirandayaver/status/1150952687438983169,Donald Trump often praises the murderous dictator of North Korea and recently praised Saudi dictator MBS despite the brutal murder of Jamal Khashoggi.
July_2019,16/07/2019 04:58,,148,616,,,,1.15E+18,https://twitter.com/acnewsitics/status/1150947824579862528,Justice for Russian election hacking: NO Justice for Khashoggi murder: NO Equality for LGBTQ: NO Reduce hate crime: NO Reduce anti-Semitism: NO Reduce gun violence: NO Reduce illegal drug use: NO Reduce underage tobacco use: NO Reduce domestic terrorism: NO
July_2019,16/07/2019 03:00,,135,442,,,,1.15E+18,https://twitter.com/RepMikeQuigley/status/1150917964566163456,"Today, my colleagues and I voted to hold the Saudi Arabian regime accountable for the murder of Washington Post journalist Jamal Khashoggi. The President may find it acceptable to coddle dictators but Congress does not."
July_2019,15/07/2019 19:21,,490,1002,,,,1.15E+18,https://twitter.com/LincolnsBible/status/1150802648162959360,"Now everyone do the work that some of us have done, and go research the relationship between Adnan Khashoggi, the illegal arms trade, money-laundering, Iran Contra (and ALL its players), and a whole bunch of mobsters. You’re welcome. https://twitter.com/eorden/status/1150779192201699332 …"
July_2019,15/07/2019 02:11,,4036,5003,,,#FireKushner #LockHimUp,1.15E+18,https://twitter.com/tfergpdx/status/1150543483943321601,#FireKushner #LockHimUp CIA concludes Saudi crown prince ordered Jamal Khashoggi’s assassination - The Washington Post https://www.washingtonpost.com/world/national-security/cia-concludes-saudi-crown-prince-ordered-jamal-khashoggis-assassination/2018/11/16/98c89fe6-e9b2-11e8-a939-9469f1166f9d_story.html …
July_2019,14/07/2019 21:48,,40,77,,@ForeignOffice,#MOATS,1.15E+18,https://twitter.com/georgegalloway/status/1150477229085941761,#MOATS | On the @ForeignOffice ‘Media Freedom’ conference “Well it kind of was a mafia convention. Saudi Arabia was there of course because its a bastion of media freedom unless you’re Jamal Khashoggi in which case they’ll cut you into pieces and throw you in a bath of acid” pic.twitter.com/gtpqxbyAn6
July_2019,14/07/2019 21:37,,80,169,,,,1.15E+18,https://twitter.com/Shem_Infinite/status/1150474382558531584,What is the GOP doing? What did the GOP do when we controlled both houses of congress and the Presidency? Why did Senator Lindsey Graham threaten to shut down the Senate over Saudi Arabia and Khashoggi but isn't doing the same thing now? Quit blaming other people and do your job! https://twitter.com/GOPChairwoman/status/1150436263452975105 …
July_2019,14/07/2019 20:07,,106,387,,,#Khashoggi,1.15E+18,https://twitter.com/chunkled/status/1150451817962233857,why did you resign the day after #Khashoggi was slaughtered https://twitter.com/NikkiHaley/status/1150413736169148417 …
July_2019,14/07/2019 02:53,,113,194,,,,1.15E+18,https://twitter.com/UROCKlive1/status/1150191621675216897,"Trump and Kushner were complicit Khashoggi's murder, and the intel community knows it. All the more reason Trump wants to destroy them. pic.twitter.com/hMOdrZB1Gu"
July_2019,13/07/2019 22:46,,1650,2760,,,,1.15E+18,https://twitter.com/SethAbramson/status/1150129337271758848,"BREAKING: Even as Trump was telling U.S. voters Jamal Khashoggi was killed by rogue Saudis acting under no authority from Riyadh, his intel services were warning Saudi dissidents they were in danger—underscoring their belief MBS is an international threat. https://www.middleeasteye.net/news/exclusive-saudi-dissidents-us-warned-fbi-after-khashoggi-killing …"
July_2019,13/07/2019 16:29,,405,522,,@LouiseMensch @DannyPostel @naderalihashemi @abuaardvark @MarcoCarnelos,,1.15E+18,https://twitter.com/daniaakkad/status/1150034401646059520,"As Trump stood by Saudi Arabia after Khashoggi murder, FBI agents were visiting Saudi dissidents in the US to warn them of a potential threat to their lives by their own kingdom: https://shar.es/a0BaBO  @LouiseMensch @DannyPostel @naderalihashemi @abuaardvark @MarcoCarnelos"
July_2019,13/07/2019 05:22,,63,61,,,#MBS #Khashoggi #MB #US #MiddleEast,1.15E+18,https://twitter.com/Smiity646/status/1149866567108218880,"For over 10 months #MBS has been the subject of hate and ridicule based on groundless accusations over the death of #Khashoggi, an #MB operative. Enough already, the #US is doing more to destabilize the #MiddleEast than any other actor in the region!https://time.com/5624695/jeremy-hunt-saudi-arabia-khashoggi/ …"
July_2019,13/07/2019 00:36,,137,353,,,,1.15E+18,https://twitter.com/Malinowski/status/1149794726381572098,"Today, the House passed our Defense Authorization Bill, including my bipartisan provision to hold Saudi rulers accountable for the killing of Jamal Khashoggi. The House also passed my amendment to stop selling the Saudis the bombs they're using in Yemen. https://wapo.st/2LekOUx?tid=ss_tw&utm_term=.c75257a07e3b …"
July_2019,12/07/2019 18:48,,48,104,,@nytimes,,1.15E+18,https://twitter.com/MiaFarrow/status/1149707089981452288,"‘Congress should show Trump that the Saudi crown prince is no ‘friend’ of America.’- Editorial Board of @nytimes. Responsible for Khashoggi murder, women tortured for seeking rights still in prison, yet Trump calls MBS “friend” doing “a spectacular job” https://www.washingtonpost.com/opinions/global-opinions/congress-should-show-trump-that-the-saudi-crown-prince-is-no-friend-of-america/2019/07/11/634037ca-a3f8-11e9-b732-41a79c2551bf_story.html …"
July_2019,12/07/2019 16:51,,62,64,,@MiddleEastEye,,1.15E+18,https://twitter.com/daniaakkad/status/1149677779472080896,"NEW: A month after Jamal Khashoggi was killed, FBI agents started visiting Saudi dissidents in the US, warning them of a potential threat to their lives from their own kingdom. Here's the story in some tweets: https://shar.es/a0Rc9q  via @MiddleEastEye"
July_2019,12/07/2019 13:50,,169,420,,,,1.15E+18,https://twitter.com/TomJChicago/status/1149632183788687362,Watch out for a 2020 shakeup 1 Pence the suck up- lacking the courage to pull the plug on Trump until he knows it won't hurt him 2 Haley the clever- resigning the day after Khashoggi vanished 3 Trump the figurehead- Stick a fork in it. His health has cratered. He's on the way out https://twitter.com/politico/status/1149616899996565504 …
July_2019,12/07/2019 11:52,,132,384,,@YasmeenSerhan,,1.15E+18,https://twitter.com/TheAtlantic/status/1149602304711987200,"Speaking at the inaugural Global Conference for Media Freedom, in London, UN Special Rapporteur Agn?s Callamard told @YasmeenSerhan that justice for Jamal Khashoggi won't be achieved until all sides, including the U.S., tell the truth about what they know: http://on.theatln.tc/40EEo09 "
July_2019,12/07/2019 08:40,,127,200,,,,1.15E+18,https://twitter.com/KenRoth/status/1149554079187660801,It's not just that the Saudi government gruesomely murdered Jamal Khashoggi. It is also detaining some 30 journalists. All should be freed. https://trib.al/eUY76Zc pic.twitter.com/WD6ICF4Mpe
July_2019,12/07/2019 08:00,,164,408,,@KarenAttiah @sarahleah1,,1.15E+18,https://twitter.com/naderalihashemi/status/1149543974169796611,"Amal Clooney: When Jamal Khashoggi ...was tortured to death and dismembered by Saudi Arabian officials...world leaders responded with little more than a collective shrug...Signing pledges and making speeches is not enough."" https://www.theatlantic.com/international/archive/2019/07/un-rapporteur-khashoggi-killers-must-be-held-to-account/593701/ … @KarenAttiah @sarahleah1"""
July_2019,11/07/2019 23:15,,38,104,,,,1.15E+18,https://twitter.com/TIME/status/1149411819137773568,British Foreign Secretary Jeremy Hunt says Saudi Arabia has paid the diplomatic price for the murder of Jamal Khashoggi http://mag.time.com/WkpABiG 
July_2019,11/07/2019 16:37,,51,155,,,,1.15E+18,https://twitter.com/thehill/status/1149311647909056514,"Amal Clooney: World leaders responded with little more than a collective shrug"" to Khashoggi killing http://hill.cm/rxkV7cI pic.twitter.com/3jLAnOWteL"""
July_2019,11/07/2019 16:29,,71,76,,,#Khashoggi,1.15E+18,https://twitter.com/OARichardEngel/status/1149309702418964480,"On K Street, it's back to business as usual w Saudi Arabia - even after lots of lobbyists swore off the kingdom immediately after #Khashoggi's murder. How DC's influence machine has gotten cover from the White House. https://www.washingtonpost.com/investigations/in-the-aftermath-of-khashoggis-murder-saudi-influence-machine-whirs-on-in-washington/2019/07/09/c6da2d86-9683-11e9-a027-c571fd3d394d_story.html?utm_term=.dcebba4fd255 …"
July_2019,11/07/2019 03:55,,132,282,,,#mediafreedomhttps,1.15E+18,https://twitter.com/albericie/status/1149119959680704512,"Press under attack all over the world .. and in Australia Human rights lawyer Amal Clooney accused world leaders Wednesday of failing to protect journalists and responding with a collective shrug"" over the slaying of Saudi writer Jamal Khashoggi #mediafreedomhttps://twitter.com/latimes/status/1149093454154293251 …"""
July_2019,11/07/2019 02:48,,73,60,,,#khashoggi,1.15E+18,https://twitter.com/with_dun/status/1149103107932151808,"Ken Roth is a barrel of laughs I too can't imagine why KSA is seen as hostile to journalists, given that #khashoggi was not a journalist + the ordeal was a sham Let's discuss why Turkey is hostile to journalists, or perhaps why the British regime is torturing Julian Assange? https://twitter.com/KenRoth/status/1148937689552568323 …"
July_2019,10/07/2019 23:12,,69,126,,,,1.15E+18,https://twitter.com/ajplus/status/1149048707180105728,"It was not only my beloved Jamal who was murdered that day. But also democracy, human rights and freedoms."" Watch the fiancee of slain Saudi journalist Jamal Khashoggi demand justice at the UN. pic.twitter.com/Lr3kknxXOA"""
July_2019,10/07/2019 23:00,,1457,4151,,,,1.15E+18,https://twitter.com/TIME/status/1149045655148597248,Amal Clooney criticizes world leaders for 'collective shrug' over killing of journalist Jamal Khashoggi http://mag.time.com/8jYYt0x pic.twitter.com/eWzjv0LqP9
July_2019,10/07/2019 21:54,,82,86,,,,1.15E+18,https://twitter.com/ravena68/status/1149029210918400000,"Go to h3ll, John Brennan. You scream like a banshee over the death of Muslim Brotherhood operative Khashoggi, but you didn't give a damn when 4 of ours were killed by ur friends in Benghazi. In fact, you personally threatened Kris Paronto et al to shut their mouths about it. https://twitter.com/JohnBrennan/status/1148295992799879168 …"
July_2019,10/07/2019 21:08,,80,187,,,,1.15E+18,https://twitter.com/ajplus/status/1149017614364160001,"Silence is not an option."" A UN investigator called on the U.S. to probe the killing of journalist Jamal Khashoggi. The U.S. resident was killed by Saudi agents in Istanbul. The UN says it was an extrajudicial killing with possible links to Saudi's crown prince. pic.twitter.com/J8bJ73RS2r"""
July_2019,10/07/2019 17:07,,29,55,,,,1.15E+18,https://twitter.com/sinemkoseoglu/status/1148957019493281792,"In the aftermath of Khashoggi’s murder, Saudi influence machine whirs on in Washington https://wapo.st/32kllK0?tid=ss_tw&utm_term=.0d3a81b8fde9 …"
July_2019,10/07/2019 15:50,,119,133,,@oconnellpostbiz @thamburger,,1.15E+18,https://twitter.com/bethreinhard/status/1148937603355414528,"In the aftermath of Jamal Khashoggi’s murder, Saudi influence machine whirs on in Washington -- under the wide political cover offered by President Trump. W/ @oconnellpostbiz and @thamburger https://wapo.st/32kllK0?tid=ss_tw&utm_term=.de07bed51d13 …"
July_2019,10/07/2019 15:35,,96,123,,@AgnesCallamard,#Khashoggi,1.15E+18,https://twitter.com/JameelJaffer/status/1148933777529417730,"This piece by ? @AgnesCallamard?, the UN special rapporteur on extrajudicial killing, is powerful and worth reading. She’s absolutely right that our collective failure to hold KSA accountable for #Khashoggi’s murder endangers journalists everywhere. https://www.washingtonpost.com/opinions/global-opinions/the-world-cant-afford-to-stay-silent-on-jamal-khashoggis-murder/2019/07/09/c9e281b6-a26a-11e9-b732-41a79c2551bf_story.html …"
July_2019,10/07/2019 14:50,,77,114,,,,1.15E+18,https://twitter.com/politico/status/1148922337066147840,"Nine months after the killing of Saudi journalist Jamal Khashoggi, Congress remains at a loss for how to hold Saudi Arabia accountable https://politi.co/2Js0exX "
July_2019,10/07/2019 12:59,,35,228,,@AgnesCallamard @mercan_resifi,#justiceforjamal #Khashoggi,1.15E+18,https://twitter.com/KarenAttiah/status/1148894560442994688,Honored to have shared some time with @AgnesCallamard @mercan_resifi #justiceforjamal #Khashoggi pic.twitter.com/ybXHjEXOJ7
July_2019,10/07/2019 12:31,,35,72,,,#Khashoggi,1.15E+18,https://twitter.com/KarenAttiah/status/1148887464360083458,Paraphrasing: Lawmakers are focused on three amendments to the bill: a yearlong ban on selling U.S. bombs to Riyadh and the United Arab Emirates; no more money for intelligence-sharing and logistical help; for the Trump admin to name + sanction those involved in #Khashoggi murder https://twitter.com/AkbarSAhmed/status/1148590209707233283 …
July_2019,10/07/2019 12:10,,35,75,,,,1.15E+18,https://twitter.com/AJEnglish/status/1148882080908136448,UN rapporteur urges US action over Khashoggi report that concluded he was killed by agents of Saudi Arabia https://trib.al/sVzqjHB pic.twitter.com/Dy03Xnqaqq
July_2019,10/07/2019 08:49,,55,54,,,#DefendMediaFreedomhttps,1.15E+18,https://twitter.com/cdeloire/status/1148831464471126016,"We decided to make it public today in the international press: a delegation of Reporters Without Borders (RSF) went to Saudi Arabia in April to discuss the release of jailed journalists, in the aftermath of the Khashoggi killing. #DefendMediaFreedomhttps://www.washingtonpost.com/world/saudi-arabia-invited-global-press-freedom-group-to-the-kingdom-after-khashoggi-killing-/2019/07/09/fcc0fa52-a285-11e9-b7b4-95e30869bd15_story.html …"
July_2019,10/07/2019 07:47,,317,852,,,,1.15E+18,https://twitter.com/BBCWorld/status/1148815934376828929,"US silence on Khashoggi 'not an option', says UN rapporteur https://bbc.in/2Jo9fb8 "
July_2019,10/07/2019 04:42,,74,151,,,,1.15E+18,https://twitter.com/rulajebreal/status/1148769380970487809,Agnes Callamard: The world can’t afford to stay silent on Jamal Khashoggi’s murder.... Saudi Arabia is making the world complicit in a miscarriage of justice. https://www.washingtonpost.com/opinions/global-opinions/the-world-cant-afford-to-stay-silent-on-jamal-khashoggis-murder/2019/07/09/c9e281b6-a26a-11e9-b732-41a79c2551bf_story.html …
July_2019,09/07/2019 23:56,,54,184,,,,1.15E+18,https://twitter.com/WajahatAli/status/1148697385381613571,A lot of performers still haven't backed out. If they collect the hefty paycheck and perform I recommend mentioning the name of every women's rights activist currently jailed and tortured for the past year before each song. Also mention Jamal Khashoggi. https://twitter.com/washingtonpost/status/1148677345659764736 …
July_2019,09/07/2019 23:39,,135,152,,,,1.15E+18,https://twitter.com/windthin/status/1148693158122983424,"I can't emphasize enough how disturbing it is to have Mike Pompeo, who hand-delivered a plan to MBS to evade responsibility for Jamal Khashoggi's murder, create a team to examine"" unalienable human rights, lead by anti-abortion activist Mary Glendon! https://politi.co/2NGeCXA """
July_2019,09/07/2019 16:50,,163,306,,,,1.15E+18,https://twitter.com/AkbarSAhmed/status/1148590209707233283,"NEW: Dems will soon attach measures targeting Saudi to a must-pass bill, laying the groundwork for the toughest legislative pressure since Khashoggi's murder. Now it's on McConnell to prove human rights matter¯or to be remembered as MBS's best defense. https://www.huffpost.com/entry/saudi-khashoggi-yemen-accountability-congress_n_5d1fc257e4b0f3125683ef50 …"
July_2019,09/07/2019 14:53,,65,119,,,#Trump #Khashoggi #Qatar,1.15E+18,https://twitter.com/Uncle_Jimbo/status/1148560722693173248,It is partly to attack an ally of #Trump & Partly to deflect from the fact #Khashoggi was a propagandist for #Qatar paid to place propaganda int he pages of WaPo with no acknowledgmenthttps://thefederalist.com/2018/12/27/bombshell-khashoggi-foreign-governments-influence-agent/ …
July_2019,09/07/2019 14:49,,68,134,,,#MBS,1.15E+18,https://twitter.com/Uncle_Jimbo/status/1148559869718536192,This is a disgrace WaPo long ago devolved into a partisan organ of the Left But to compare a US ally to Saddam is grotesque Their crusade against #MBS over Khashoggi is unhinged Has any one killing ever received this much attention? So why then? https://twitter.com/washingtonpost/status/1148208650177175553 …
July_2019,09/07/2019 13:32,,121,178,,,,1.15E+18,https://twitter.com/TrueFactsStated/status/1148540499873193984,Blame Mitch McConnell If Saudi Arabia Escapes Accountability For Khashoggi And Yemen | HuffPost UK https://www.huffpost.com/entry/saudi-khashoggi-yemen-accountability-congress_n_5d1fc257e4b0f3125683ef50 …
July_2019,08/07/2019 21:21,,3144,8628,,,,1.15E+18,https://twitter.com/JohnBrennan/status/1148295992799879168,"At the barest minimum, “unalienable rights” include the right not to be horrifically butchered on the order of a senior government official, as happened to WAPO columnist Jamal Khashoggi. Shamefully, that is obvious to all except the Trump Administration. https://apple.news/ABKRLK5irS6KLKD8gba4ncA …"
July_2019,08/07/2019 19:39,,241,315,,,,1.15E+18,https://twitter.com/PoliticalShort/status/1148270320920535042,"Between the WaPo hit pieces on MBS and our gulf allies as well as the NYT propaganda championing the Iranian regime line & Zarif, one begins to wonder, which foreign government is paying for these opeds? The same one that funded Khashoggi’s opeds at the WaPo? pic.twitter.com/Qog5Z6C1C2"
July_2019,08/07/2019 17:35,,113,131,,,,1.15E+18,https://twitter.com/AndyGoldi/status/1148239183074357248,"The trumps are an insidious plague, they have infected the planet. They are connected to every murdering dictator on earth. Money is the only thing that interests them. Lest we forget why Khashoggi was butchered pic.twitter.com/yWA8dvsd1e"
July_2019,08/07/2019 16:15,,34,79,,,,1.15E+18,https://twitter.com/TheUSASingers/status/1148219179214016512,James Burke needs to come out of retirement and do one last episode of “Connctions” about the Trump/Epstein/Acosta/Kraft/Barr/Kennedy/Graham/Kavanaugh/MBS/Khashoggi/McConnell/NRA/Manafort/Russia crime syndicate. It would surely blow some fvcking minds & possibly open a wormhole. pic.twitter.com/HMX2aoBFf5
July_2019,08/07/2019 06:57,,87,235,,,,1.15E+18,https://twitter.com/Lady_Star_Gem/status/1148078705354264578,"There's something very shady about this no matter how they try to dress it up First of all $100,000,000 came from the Saudis & made to the Ivanka fund after an arms deal The Saudis killed Jamal Khashoggi by hacking him into pieces Why would anyone do business with killers?"
July_2019,07/07/2019 22:49,,60,76,,,#Khashoggi #TrumpSaudiCorruption #NotMyPresidenthttps,1.15E+18,https://twitter.com/lc1_summit/status/1147955921143943168,Trump’s entire life has been spent dealing for himself. It didn’t matter how he achieved it - just that he did it. #Khashoggi #TrumpSaudiCorruption #NotMyPresidenthttps://twitter.com/CREWcrew/status/1147950952017727491 …
July_2019,07/07/2019 22:30,,799,817,,,,1.15E+18,https://twitter.com/CREWcrew/status/1147950952017727491,"Three weeks before Jamal Khashoggi's murder, the Trump Org’s business partner in Indonesia inked an agreement with a construction firm in which the Saudi gov't owns a large stake to work together on a development that will include Trump-branded elements. https://www.citizensforethics.org/trump-organization-business-partner-signed-a-deal-with-saudi-backed-fund-weeks-before-journalist-disappeared/ …"
July_2019,07/07/2019 09:07,,72,93,,,#Khashoggi #SundayMorning #bbcnews #StopArmingSaudi #Ridge #R4today #marr #skynewshttps,1.15E+18,https://twitter.com/MomentumCV/status/1147749025980047365,"Prince Andrew’s open call for doing business with a man who has just ordered the murder and dismemberment of a journalist hits a new low, even for him.” #Khashoggi #SundayMorning #bbcnews #StopArmingSaudi #Ridge #R4today #marr #skynewshttps://www.thetimes.co.uk/article/prince-andrew-duke-of-york-eager-to-work-closely-with-saudi-arabia-qrlddx9qq …"""
July_2019,07/07/2019 00:41,,127,205,,,,1.15E+18,https://twitter.com/KenRoth/status/1147621721513635843,"When this year's hypocrisy award is given, don't forget Saudi Arabia's installation in Jeddah of a replica Statue of Liberty. This by a government that detains and tortures activists, murdered Khashoggi, and makes women subject to their male guardians. https://trib.al/UKfF42Y pic.twitter.com/ZnJDMruRNT"
July_2019,06/07/2019 12:43,,33,121,,,,1.15E+18,https://twitter.com/ghadaoueiss/status/1147440946688208896,Those saudi people are still defending Saud al-Qahtani!It proves one thing: Saudi Crown Prince Mohammed bin Salman(MBS)remains in regular contact with his adviser Saud al-Qahtani who is accused of masterminding the murder of journalist Jamal Khashoggi! pic.twitter.com/alr9qPDYUK
July_2019,06/07/2019 05:14,,536,1368,,@911CORLEBRA777 @LouiseMensch @ninaandtito @TrueFactsStated @lauferlaw @soychicka @MargaretHardwi5,,1.15E+18,https://twitter.com/DirkSchwenk/status/1147327808441593857,So which scandal is Most Likely To Blow It All Up? A. Epstein; B. 1MDB; C. Khashoggi; D. Dementia cover up; E. Koncentration Kamps; F. Trump/Russia? G. Mob. The race is on @911CORLEBRA777 @LouiseMensch @ninaandtito @TrueFactsStated @lauferlaw @soychicka @MargaretHardwi5
July_2019,06/07/2019 01:35,,135,321,,,,1.15E+18,https://twitter.com/CBCAlerts/status/1147272884328509441,A UN expert wants Canada to lead campaign to move next year's G20 summit out of Saudi Arabia or boycott it. Agnes Callamard found 'credible evidence' to link the murder of Jamal Khashoggi to Saudi crown prince Mohammed bin Salman. http://cbc.ca/1.5202220 
July_2019,06/07/2019 00:08,,420,1177,,,,1.15E+18,https://twitter.com/CBCKatie/status/1147250956263972865,"The UN Special Rapporteur who led an investigation into the killing of Jamal Khashoggi will ask Canada to support stripping Saudi Arabia of the right to host the G20, and to be a leading voice on funding a new venue. Direct pitch to be made next week."
July_2019,05/07/2019 13:04,,40,98,,,,1.15E+18,https://twitter.com/mimi_habibah/status/1147083866714333186,"The shahada on the flag didn’t stop MBS’ alleged homosexual acts, didn’t stop the alleged plan to kill Khashoggi. The shahada itself didn’t stop your Governor from collecting dollars for alleged bribery. Anything/place made by humans will never be perfect, logically"
July_2019,05/07/2019 01:01,,424,750,,,,1.15E+18,https://twitter.com/MSNBC/status/1146901768225349637,"Pres. Trump defends Saudi Crown Prince bin Salman, saying nobody has pointed directly a finger"" at him for killing of Khashoggi. In Nov., CIA concluded bin Salman ordered the killing. Last week, UN report found ""credible evidence"" he could be liable. https://on.msnbc.com/2Nzc9hr """
July_2019,04/07/2019 23:53,,43,65,,@realDonaldTrump,,1.15E+18,https://twitter.com/forwardarc/status/1146884857802309632,"U.N. investigator says Saudi Arabia should not host G-20 summit after Khashoggi killing. Everyone, except Trump who has been financially compromised by MBS, wants the Saudis held accountable. ? @realDonaldTrump?https://www.washingtonpost.com/world/un-investigator-says-saudi-arabia-should-not-host-g-20-summit-after-khashoggi-killing/2019/07/02/3315a698-9cff-11e9-9ed4-c9089972ad5a_story.html …"
July_2019,04/07/2019 19:22,,71,70,,,,1.15E+18,https://twitter.com/alexwickham/status/1146816595186069504,Hunt has condemned Saudi Arabia over the murder of Jamal Khashoggi and repeatedly spoken in defence of press freedom So why is he taking money from Mohammed bin Salman's UK point man? Two weeks ago a UN report said MBS was liable for Khashoggi's death https://www.buzzfeed.com/alexwickham/jeremy-hunts-tory-leadership-campaign-is-being-funded-by …
July_2019,03/07/2019 21:57,,77,109,,@MIT @michaelsokolove @NYTmag,#Yemen #Khashoggi,1.15E+18,https://twitter.com/shireen818/status/1146493218919501824,"Last year, I spoke at a rally protesting Saudi crown prince & #Yemen war architect MbS' visit to @MIT. Months later, after he was implicated in #Khashoggi's murder, I spoke to @michaelsokolove of @NYTmag about Saudi money in American universities.https://www.nytimes.com/2019/07/03/magazine/saudi-arabia-american-universities.html …"
July_2019,03/07/2019 16:42,,80,64,,,#Corruption #JusticeForJamalhttps,1.15E+18,https://twitter.com/TheDailyEdge/status/1146414013703708672,"Trump bypassed Congress to help Tom Barrack, chairman of his corrupt Inauguration Committee, make money selling nuclear technology to the butcher who murdered Jamal Khashoggi #Corruption #JusticeForJamalhttps://www.citizensforethics.org/foia/crew-requests-saudi-nuclear-deal-communications/ …"
July_2019,03/07/2019 15:07,,53,110,,,#G20statement,1.15E+18,https://twitter.com/FisherAndrew79/status/1146389900192825344,"Jeremy Corbyn: The PM says she met with Crown Prince bin Salman but gave no detail. So can I ask: Did she raise the murder of journalist Jamal Khashoggi? Did she raise the killing thousands of Yemenis? Did she pledge to stop arms sales to Saudi Arabia? #G20statement"""
July_2019,03/07/2019 12:45,,51,109,,,,1.15E+18,https://twitter.com/AJEnglish/status/1146354152781549569,UN expert urges world powers to reconsider G20 Riyadh summit over murder of Saudi journalist Jamal Khashoggi https://aje.io/t76m3 pic.twitter.com/yNTyAPNYq6
July_2019,03/07/2019 12:23,,257,937,,,,1.15E+18,https://twitter.com/DavidLammy/status/1146348691202220032,"Mohamed bin Salman should be under investigation over credible evidence"" linking him to the murder of journalist Jamal Khashoggi, not honoured as host of the G20. It's time for the international community to wake up and defend the liberal and social values we fought so hard for. https://twitter.com/JohnSimpsonNews/status/1146326045735493633 …"""
July_2019,03/07/2019 11:30,,146,341,,,,1.15E+18,https://twitter.com/bpolitics/status/1146335377147486208,"The G-20 summit in Saudi Arabia next year should be moved or called off, says a UN expert assigned to investigate Jamal Khashoggi's death https://bloom.bg/2J783sx "
July_2019,03/07/2019 05:43,,46,73,,,#Khashoggi #MBS #SaudiArabia,1.15E+18,https://twitter.com/Uncle_Jimbo/status/1146248121795653632,"The #Khashoggi crusade has wasted a stunning amount of time, effort and energy trying to damage #MBS and #SaudiArabia It is bad when someone is killed But this incident has gotten orders of magnitude more attention than it warrantshttps://twitter.com/business/status/1146160624495464450 …"
July_2019,03/07/2019 02:46,,816,2338,,,,1.15E+18,https://twitter.com/washingtonpost/status/1146203425014767616,U.N. investigator says Saudi Arabia should not host G-20 summit after Khashoggi killing https://wapo.st/2NogVy3 
July_2019,03/07/2019 02:03,,303,824,,@ClaireParkerDC,,1.15E+18,https://twitter.com/TamerELG/status/1146192589525307392,Lead U.N. investigator is calling on world powers to strip Saudi Arabia of hosting the next G-20 summit over the murder of Jamal Khashoggi — less than a week after MBS took center stage at the confab in Japan. By ? @ClaireParkerDC?https://www.washingtonpost.com/world/un-investigator-says-saudi-arabia-should-not-host-g-20-summit-after-khashoggi-killing/2019/07/02/3315a698-9cff-11e9-9ed4-c9089972ad5a_story.html …
July_2019,02/07/2019 23:05,,25,40,,,,1.15E+18,https://twitter.com/rulajebreal/status/1146147882090803200,"Agnes Callamard presented the UN report on Khashoggi, reaffirming: “Saudi Arabia is responsible for the killing... This is a state sanctioned crime.” NK officials called Trump immoral for disregarding human rights, in MBS’ case he’s part of the cover up! https://www.ohchr.org/EN/HRBodies/HRC/RegularSessions/Session41/Documents/A_HRC_41_CRP.1.docx …"
July_2019,02/07/2019 21:35,,37,61,,,,1.15E+18,https://twitter.com/John_Hudson/status/1146125308837449742,"She says Khashoggi's death amounted to an act of torture and constituted a forced disappearance ... Everything about the kill of Mr. Khashoggi make it an international crime which should attract international attention and scrutiny."""""
July_2019,02/07/2019 20:10,,30,59,,,,1.15E+18,https://twitter.com/John_Hudson/status/1146103742779088897,"UN special rapporteur says while Turkey was cooperative, they did not let her listen to all of the audio of Khashoggi’s killing. “I hope that Turkish investigators will make those remaining recordings public.”"
